,Age,Title,Event_text,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2/km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr/86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
2148,144.6,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2149,144.55,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2150,144.5,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2151,144.45000000000005,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2152,144.4,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2153,144.35,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2154,144.3,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2155,144.25,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2156,144.20000000000005,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2157,144.15,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2158,144.1,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2159,144.05,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2160,144.0,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2161,143.95000000000005,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2162,143.9,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2163,143.85,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2164,143.8,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2165,143.75,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2166,143.70000000000005,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2167,143.65,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2168,143.6,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2169,143.55,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2170,143.5,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2171,143.45000000000005,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2172,143.4,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2173,143.35,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2174,143.3,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2175,143.25,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2176,143.20000000000005,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2177,143.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2178,143.1,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2179,143.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2180,143.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2181,142.95000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2182,142.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2183,142.85,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2184,142.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2185,142.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2186,142.70000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2187,142.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2188,142.6,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2189,142.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2190,142.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2191,142.45000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2192,142.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2193,142.35,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2194,142.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2195,142.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2196,142.20000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2197,142.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2198,142.1,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2199,142.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2200,142.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2201,141.95000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2202,141.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2203,141.85,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2204,141.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2205,141.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2206,141.70000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2207,141.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2208,141.6,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2209,141.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2210,141.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2211,141.45000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2212,141.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2213,141.35,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2214,141.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2215,141.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2216,141.20000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2217,141.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2218,141.1,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2219,141.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2220,141.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2221,140.95000000000005,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2222,140.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2223,140.85,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2224,140.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2225,140.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2226,140.70000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2227,140.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2228,140.6,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2229,140.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2230,140.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2231,140.45000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2232,140.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2233,140.35,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2234,140.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2235,140.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2236,140.20000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2237,140.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2238,140.1,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2239,140.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2240,140.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2241,139.95000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2242,139.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2243,139.85,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2244,139.8,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2245,139.75,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2246,139.70000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2247,139.65,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2248,139.6,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2249,139.55,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2250,139.5,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2251,139.45000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2252,139.4,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2253,139.35,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2254,139.3,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2255,139.25,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2256,139.20000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2257,139.15,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2258,139.1,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2259,139.05,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2260,139.0,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2261,138.95000000000002,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2262,138.9,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2263,138.85,Křída, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
